week_date,sales
23/7/18,13093
23/7/18,38591
23/7/18,11468
23/7/18,191928
23/7/18,2228863
23/7/18,78321
23/7/18,11667
23/7/18,626973
23/7/18,21711
23/7/18,1667594
23/7/18,2734337
23/7/18,177854
23/7/18,3627045
23/7/18,835833
23/7/18,86769
23/7/18,14139598
23/7/18,2445920
23/7/18,28448
23/7/18,3438055
23/7/18,121811
23/7/18,2329387
23/7/18,274778
23/7/18,22459
23/7/18,10339
23/7/18,211584
23/7/18,44505
23/7/18,10142
23/7/18,31054
23/7/18,77825
23/7/18,2076487
23/7/18,14830
23/7/18,207573
23/7/18,291667
23/7/18,57045
23/7/18,77712
23/7/18,5989476
23/7/18,19289
23/7/18,3029532
23/7/18,28174
23/7/18,69757
23/7/18,31154
23/7/18,71566
23/7/18,16724
23/7/18,24167
23/7/18,462643
23/7/18,2178986
23/7/18,15787308
23/7/18,24409
23/7/18,158516
23/7/18,2205455
23/7/18,4907421
23/7/18,446594
23/7/18,678868
23/7/18,1439623
23/7/18,3632166
23/7/18,48603
23/7/18,647848
23/7/18,23134
23/7/18,3743310
23/7/18,24187
23/7/18,1695925
23/7/18,7973213
23/7/18,22861
23/7/18,47194
23/7/18,1255258
23/7/18,1600652
23/7/18,999151
23/7/18,20711
23/7/18,485474
23/7/18,3950751
23/7/18,47384
23/7/18,3795069
23/7/18,896886
23/7/18,6141426
23/7/18,225326
23/7/18,813508
23/7/18,153303
23/7/18,1492646
23/7/18,13590920
23/7/18,829402
23/7/18,4372745
23/7/18,17221720
23/7/18,1405614
23/7/18,261182
23/7/18,41251
23/7/18,793486
23/7/18,995474
23/7/18,29567
23/7/18,43023
23/7/18,917545
23/7/18,13805
23/7/18,1129584
23/7/18,273207
23/7/18,11167
23/7/18,415348
23/7/18,19167
23/7/18,488021
23/7/18,120184
23/7/18,79065
23/7/18,5116353
23/7/18,336385
23/7/18,30161
23/7/18,2504566
23/7/18,949577
23/7/18,1085426
23/7/18,415201
23/7/18,217631
23/7/18,705558
23/7/18,1051238
23/7/18,82365
23/7/18,11174
23/7/18,33262
23/7/18,2602506
23/7/18,2198392
23/7/18,30089
23/7/18,30506
23/7/18,7736190
23/7/18,495797
23/7/18,9735861
23/7/18,2438854
23/7/18,19199
23/7/18,3572647
23/7/18,29811
23/7/18,32018
23/7/18,12071145
23/7/18,577474
23/7/18,1190610
23/7/18,22815
23/7/18,43297
23/7/18,171048
23/7/18,852099
23/7/18,26450998
23/7/18,141217
23/7/18,51124
23/7/18,26764
23/7/18,197755
23/7/18,572949
23/7/18,1680920
23/7/18,21339
23/7/18,2348239
23/7/18,30275
23/7/18,196439
23/7/18,277090
23/7/18,4732665
23/7/18,47242294
23/7/18,531938
23/7/18,13018
23/7/18,314149
23/7/18,4393361
23/7/18,54926
23/7/18,15978
23/7/18,11256
23/7/18,189110
23/7/18,2833930
23/7/18,35163
23/7/18,6726098
23/7/18,107391
23/7/18,10589
23/7/18,5414584
23/7/18,64197
23/7/18,111165
23/7/18,3119976
23/7/18,370243
23/7/18,8807452
23/7/18,28151
23/7/18,438774
23/7/18,58114
23/7/18,63896375
23/7/18,20125417
23/7/18,5129458
23/7/18,1341152
23/7/18,1170301
23/7/18,2371867
23/7/18,918491
23/7/18,21864
23/7/18,318852
23/7/18,41647
23/7/18,17930980
23/7/18,13320
23/7/18,18431
23/7/18,1776394
23/7/18,325100
23/7/18,4596313
23/7/18,88252
23/7/18,49092385
23/7/18,3236326
23/7/18,4970217
23/7/18,214433
23/7/18,10188
23/7/18,4050590
23/7/18,11087
23/7/18,546758
23/7/18,65971
23/7/18,937014
23/7/18,10187
23/7/18,587247
23/7/18,122237
23/7/18,40960
23/7/18,329919
23/7/18,1104427
23/7/18,12165479
16/7/18,2580807
16/7/18,64260
16/7/18,104402
16/7/18,4381342
16/7/18,63775
16/7/18,30687
16/7/18,32051
16/7/18,25165
16/7/18,6997989
16/7/18,9640177
16/7/18,33108
16/7/18,121639
16/7/18,828596
16/7/18,44664
16/7/18,61379
16/7/18,1091933
16/7/18,41663
16/7/18,5338654
16/7/18,73619
16/7/18,2159527
16/7/18,813676
16/7/18,341540
16/7/18,85081
16/7/18,2310033
16/7/18,29507
16/7/18,648984
16/7/18,168343
16/7/18,832922
16/7/18,43895
16/7/18,19310
16/7/18,24844
16/7/18,441396
16/7/18,339870
16/7/18,57443
16/7/18,2203549
16/7/18,589627
16/7/18,4262150
16/7/18,13524223
16/7/18,283563
16/7/18,12659
16/7/18,19747
16/7/18,359774
16/7/18,146485
16/7/18,18622
16/7/18,17580
16/7/18,1709244
16/7/18,152270
16/7/18,27899
16/7/18,952235
16/7/18,10603
16/7/18,25490
16/7/18,427282
16/7/18,2328244
16/7/18,1082239
16/7/18,3801103
16/7/18,3445171
16/7/18,305134
16/7/18,482811
16/7/18,34061
16/7/18,27823
16/7/18,33358
16/7/18,1401723
16/7/18,17574
16/7/18,11961412
16/7/18,102180
16/7/18,3702636
16/7/18,72211
16/7/18,26876
16/7/18,3052990
16/7/18,12239513
16/7/18,63913
16/7/18,120886
16/7/18,205812
16/7/18,29246
16/7/18,279199
16/7/18,17106
16/7/18,53302
16/7/18,64065
16/7/18,23578
16/7/18,535216
16/7/18,2532830
16/7/18,26430
16/7/18,45574
16/7/18,423076
16/7/18,197168
16/7/18,790366
16/7/18,84706
16/7/18,1262501
16/7/18,219856
16/7/18,189638
16/7/18,34958
16/7/18,3119148
16/7/18,10584
16/7/18,70986
16/7/18,970514
16/7/18,155833
16/7/18,573849
16/7/18,628643
16/7/18,31921
16/7/18,16674250
16/7/18,32318
16/7/18,205706
16/7/18,48540
16/7/18,2611729
16/7/18,531086
16/7/18,79795
16/7/18,25546234
16/7/18,1075898
16/7/18,17550220
16/7/18,1628699
16/7/18,413052
16/7/18,80421
16/7/18,21960
16/7/18,324730
16/7/18,1654908
16/7/18,27470
16/7/18,44368
16/7/18,22957
16/7/18,3954243
16/7/18,1399321
16/7/18,2215987
16/7/18,4846137
16/7/18,21439
16/7/18,917513
16/7/18,12379
16/7/18,7887514
16/7/18,11585
16/7/18,7403826
16/7/18,5152367
16/7/18,300600
16/7/18,234401
16/7/18,1981966
16/7/18,19218
16/7/18,3522476
16/7/18,1692873
16/7/18,15501026
16/7/18,62929227
16/7/18,6122375
16/7/18,331864
16/7/18,4333168
16/7/18,13255
16/7/18,1091683
16/7/18,14122826
16/7/18,176445
16/7/18,536609
16/7/18,71644
16/7/18,1525841
16/7/18,8882237
16/7/18,219386
16/7/18,5060542
16/7/18,23170
16/7/18,2484392
16/7/18,2286339
16/7/18,140295
16/7/18,19592163
16/7/18,3223851
16/7/18,317372
16/7/18,952782
16/7/18,4435428
16/7/18,45494
16/7/18,50635
16/7/18,3493075
16/7/18,1319361
16/7/18,1770295
16/7/18,13730
16/7/18,5885699
16/7/18,5085380
16/7/18,2297760
16/7/18,28131
16/7/18,261900
16/7/18,44785
16/7/18,47917365
16/7/18,2241386
16/7/18,38772
16/7/18,34727
16/7/18,1030275
16/7/18,908024
16/7/18,169424
16/7/18,2521872
16/7/18,531072
16/7/18,30019
16/7/18,1116821
16/7/18,479836
16/7/18,3347740
16/7/18,199334
16/7/18,689582
16/7/18,825623
16/7/18,16744769
16/7/18,4654428
16/7/18,10553
16/7/18,1577810
16/7/18,996401
16/7/18,46882181
16/7/18,648380
16/7/18,325375
16/7/18,77945
16/7/18,20146
16/7/18,571110
9/7/18,611498
9/7/18,531748
9/7/18,1710131
9/7/18,889598
9/7/18,2408783
9/7/18,31570
9/7/18,12572
9/7/18,4461407
9/7/18,2546080
9/7/18,1674187
9/7/18,200206
9/7/18,5188811
9/7/18,2117864
9/7/18,30757
9/7/18,264131
9/7/18,7961322
9/7/18,333013
9/7/18,10557
9/7/18,451747
9/7/18,779550
9/7/18,3806530
9/7/18,3380597
9/7/18,207605
9/7/18,210058
9/7/18,38605
9/7/18,76776
9/7/18,180535
9/7/18,324744
9/7/18,73310
9/7/18,18004456
9/7/18,140580
9/7/18,32308
9/7/18,16029504
9/7/18,25436
9/7/18,198223
9/7/18,951606
9/7/18,2548126
9/7/18,20215
9/7/18,258847
9/7/18,863477
9/7/18,4734536
9/7/18,47302
9/7/18,1790957
9/7/18,12422253
9/7/18,372186
9/7/18,517187
9/7/18,16833185
9/7/18,470909
9/7/18,22621
9/7/18,47624
9/7/18,1128536
9/7/18,18224
9/7/18,32258
9/7/18,27440
9/7/18,16874
9/7/18,383680
9/7/18,20626
9/7/18,581726
9/7/18,1204045
9/7/18,1458823
9/7/18,69898
9/7/18,36377
9/7/18,2437629
9/7/18,612225
9/7/18,825106
9/7/18,5029330
9/7/18,11986225
9/7/18,305470
9/7/18,322780
9/7/18,689909
9/7/18,11682
9/7/18,69526
9/7/18,30488
9/7/18,43146
9/7/18,49181
9/7/18,3997972
9/7/18,48524433
9/7/18,101988
9/7/18,78363
9/7/18,46808
9/7/18,919591
9/7/18,13964
9/7/18,28635
9/7/18,78100
9/7/18,2147156
9/7/18,108038
9/7/18,484976
9/7/18,13705869
9/7/18,7434676
9/7/18,80423
9/7/18,999840
9/7/18,4352434
9/7/18,2535291
9/7/18,857384
9/7/18,281581
9/7/18,132799
9/7/18,190786
9/7/18,20623
9/7/18,33683
9/7/18,19944730
9/7/18,1624945
9/7/18,152455
9/7/18,24251
9/7/18,12194
9/7/18,966445
9/7/18,46812
9/7/18,3692500
9/7/18,15584
9/7/18,2965223
9/7/18,2648013
9/7/18,51186
9/7/18,18022
9/7/18,1318737
9/7/18,2241653
9/7/18,64744769
9/7/18,304731
9/7/18,1027770
9/7/18,34155
9/7/18,10420
9/7/18,2023172
9/7/18,142366
9/7/18,1371394
9/7/18,4053481
9/7/18,1442609
9/7/18,152795
9/7/18,25824442
9/7/18,24824
9/7/18,20725
9/7/18,5322402
9/7/18,29500
9/7/18,4914862
9/7/18,8876740
9/7/18,1676625
9/7/18,14545900
9/7/18,54203
9/7/18,64589
9/7/18,10381
9/7/18,28183
9/7/18,6639593
9/7/18,29061
9/7/18,2265833
9/7/18,424136
9/7/18,1113254
9/7/18,6175153
9/7/18,37853
9/7/18,27732
9/7/18,836125
9/7/18,110493
9/7/18,1081553
9/7/18,22076
9/7/18,2187703
9/7/18,61961
9/7/18,2820253
9/7/18,3309803
9/7/18,37964
9/7/18,272201
9/7/18,543196
9/7/18,195890
9/7/18,292606
9/7/18,16913687
9/7/18,36222
9/7/18,1763892
9/7/18,13931
9/7/18,9622439
9/7/18,2178409
9/7/18,24725
9/7/18,72925
9/7/18,70702
9/7/18,18037
9/7/18,4872679
9/7/18,26862
9/7/18,17294
9/7/18,114144
9/7/18,84094
9/7/18,12867
9/7/18,329394
9/7/18,209062
9/7/18,593992
9/7/18,200194
9/7/18,3590357
9/7/18,48362188
9/7/18,5962158
9/7/18,3471373
9/7/18,1080786
9/7/18,395419
9/7/18,183106
9/7/18,3737094
9/7/18,2477712
9/7/18,24155
9/7/18,929240
9/7/18,42746
9/7/18,822964
9/7/18,542330
9/7/18,4286062
9/7/18,27277
9/7/18,404799
9/7/18,659369
9/7/18,61327
9/7/18,65359
2/7/18,61516
2/7/18,417290
2/7/18,58179
2/7/18,20606
2/7/18,1103996
2/7/18,2261211
2/7/18,16067
2/7/18,595119
2/7/18,35136
2/7/18,9579773
2/7/18,2101076
2/7/18,10932
2/7/18,10532
2/7/18,1458781
2/7/18,34843
2/7/18,72197
2/7/18,17549
2/7/18,2488231
2/7/18,1064605
2/7/18,114424
2/7/18,972231
2/7/18,21479
2/7/18,150798
2/7/18,312208
2/7/18,58519
2/7/18,12400256
2/7/18,90096
2/7/18,1668196
2/7/18,36824
2/7/18,29844
2/7/18,378137
2/7/18,72772
2/7/18,823945
2/7/18,78681
2/7/18,298344
2/7/18,12688
2/7/18,26988
2/7/18,1772871
2/7/18,66012
2/7/18,19694
2/7/18,2162174
2/7/18,587483
2/7/18,21970
2/7/18,882433
2/7/18,31410
2/7/18,172531
2/7/18,72305
2/7/18,19430
2/7/18,392751
2/7/18,3734124
2/7/18,151164
2/7/18,35977
2/7/18,2657739
2/7/18,61358
2/7/18,1321934
2/7/18,44909
2/7/18,32363
2/7/18,2829134
2/7/18,167142
2/7/18,77161
2/7/18,17367
2/7/18,11773858
2/7/18,193448
2/7/18,2409638
2/7/18,4965183
2/7/18,3414909
2/7/18,317247
2/7/18,4873913
2/7/18,138990
2/7/18,24498
2/7/18,823507
2/7/18,732475
2/7/18,243203
2/7/18,55827
2/7/18,23875
2/7/18,4199507
2/7/18,140318
2/7/18,25804
2/7/18,25516
2/7/18,2114505
2/7/18,4948129
2/7/18,391032
2/7/18,4301452
2/7/18,24254378
2/7/18,1004596
2/7/18,798980
2/7/18,45067
2/7/18,47126
2/7/18,2011882
2/7/18,1705994
2/7/18,824361
2/7/18,12104
2/7/18,51161
2/7/18,24549
2/7/18,4721225
2/7/18,602088
2/7/18,14914829
2/7/18,6363287
2/7/18,24290
2/7/18,18812
2/7/18,14472389
2/7/18,783794
2/7/18,13526914
2/7/18,29442
2/7/18,161419
2/7/18,81007
2/7/18,2903970
2/7/18,19856184
2/7/18,3030975
2/7/18,40597
2/7/18,15915
2/7/18,641145
2/7/18,207980
2/7/18,999039
2/7/18,271097
2/7/18,3721612
2/7/18,6992004
2/7/18,4421584
2/7/18,44734
2/7/18,121519
2/7/18,24133
2/7/18,2525138
2/7/18,61291
2/7/18,907660
2/7/18,1191148
2/7/18,1359459
2/7/18,6128351
2/7/18,29076
2/7/18,15129284
2/7/18,32708
2/7/18,49236
2/7/18,1642965
2/7/18,3413981
2/7/18,617176
2/7/18,497846
2/7/18,4669146
2/7/18,263286
2/7/18,104972
2/7/18,3992057
2/7/18,508396
2/7/18,968454
2/7/18,120046
2/7/18,7685867
2/7/18,47672971
2/7/18,2403843
2/7/18,873396
2/7/18,212819
2/7/18,38691
2/7/18,3760995
2/7/18,1050236
2/7/18,27245
2/7/18,10131
2/7/18,3384911
2/7/18,71943
2/7/18,925549
2/7/18,6014139
2/7/18,10597
2/7/18,2012819
2/7/18,28954
2/7/18,5008521
2/7/18,435727
2/7/18,30940
2/7/18,16227
2/7/18,47410247
2/7/18,289279
2/7/18,1610525
2/7/18,316366
2/7/18,16615371
2/7/18,1331199
2/7/18,42732
2/7/18,2239658
2/7/18,644857
2/7/18,1643822
2/7/18,62124771
2/7/18,35453
2/7/18,509700
2/7/18,204574
2/7/18,409548
2/7/18,17450
2/7/18,8920939
2/7/18,98577
2/7/18,15830
2/7/18,2514058
2/7/18,443661
2/7/18,456939
2/7/18,10334
2/7/18,183867
2/7/18,214183
2/7/18,24309
2/7/18,267940
2/7/18,182416
2/7/18,10758
2/7/18,326471
2/7/18,485057
2/7/18,3927517
2/7/18,2498131
2/7/18,306634
2/7/18,27395
2/7/18,17675530
2/7/18,82263
25/6/18,4784320
25/6/18,980247
25/6/18,610184
25/6/18,2430726
25/6/18,411615
25/6/18,1498072
25/6/18,42924
25/6/18,14335
25/6/18,3053553
25/6/18,3402800
25/6/18,98731
25/6/18,41931
25/6/18,2303157
25/6/18,4781297
25/6/18,26129
25/6/18,13031
25/6/18,2306973
25/6/18,413182
25/6/18,17831
25/6/18,12307
25/6/18,20453
25/6/18,77985
25/6/18,24996545
25/6/18,33563
25/6/18,23649
25/6/18,55407
25/6/18,2234500
25/6/18,27885
25/6/18,8297875
25/6/18,120340
25/6/18,33831
25/6/18,289806
25/6/18,62243
25/6/18,1626236
25/6/18,163954
25/6/18,75114
25/6/18,57084
25/6/18,1103704
25/6/18,33131
25/6/18,2547864
25/6/18,102674
25/6/18,149138
25/6/18,822356
25/6/18,109946
25/6/18,4242076
25/6/18,10552
25/6/18,184592
25/6/18,1672173
25/6/18,78511
25/6/18,2849696
25/6/18,26683
25/6/18,8738789
25/6/18,26824
25/6/18,608274
25/6/18,21378
25/6/18,71114
25/6/18,18917331
25/6/18,27001
25/6/18,186687
25/6/18,495391
25/6/18,198274
25/6/18,23955
25/6/18,362831
25/6/18,180084
25/6/18,73791
25/6/18,70410
25/6/18,17804
25/6/18,886397
25/6/18,7339088
25/6/18,293192
25/6/18,14113
25/6/18,18254
25/6/18,11552
25/6/18,12842306
25/6/18,2056991
25/6/18,36666
25/6/18,11898455
25/6/18,3812138
25/6/18,2995554
25/6/18,20224
25/6/18,680840
25/6/18,15158401
25/6/18,2203439
25/6/18,31522
25/6/18,181791
25/6/18,45843
25/6/18,257011
25/6/18,15290107
25/6/18,5052582
25/6/18,2126186
25/6/18,26513
25/6/18,21468
25/6/18,1360266
25/6/18,31719
25/6/18,1228824
25/6/18,16287
25/6/18,1044691
25/6/18,64697
25/6/18,12781
25/6/18,6080231
25/6/18,938392
25/6/18,193426
25/6/18,527867
25/6/18,1947375
25/6/18,16995
25/6/18,1029085
25/6/18,865735
25/6/18,189722
25/6/18,490531
25/6/18,31208
25/6/18,255432
25/6/18,2144210
25/6/18,3565999
25/6/18,76181
25/6/18,1109831
25/6/18,880686
25/6/18,387252
25/6/18,19202
25/6/18,148551
25/6/18,427332
25/6/18,2008147
25/6/18,24546
25/6/18,1710862
25/6/18,270323
25/6/18,46239
25/6/18,32404
25/6/18,305064
25/6/18,273410
25/6/18,7767057
25/6/18,1868502
25/6/18,3805316
25/6/18,57987
25/6/18,1521003
25/6/18,82190
25/6/18,1207888
25/6/18,814784
25/6/18,13030
25/6/18,13684262
25/6/18,28555
25/6/18,10405
25/6/18,4490049
25/6/18,24295
25/6/18,24061
25/6/18,2568012
25/6/18,3739885
25/6/18,3587807
25/6/18,463048
25/6/18,18376
25/6/18,885815
25/6/18,200901
25/6/18,15435775
25/6/18,3903411
25/6/18,1363225
25/6/18,12284532
25/6/18,1678010
25/6/18,23466
25/6/18,2513401
25/6/18,457754
25/6/18,300916
25/6/18,54056
25/6/18,52609
25/6/18,24949
25/6/18,3363509
25/6/18,440274
25/6/18,43259
25/6/18,781083
25/6/18,633015
25/6/18,119007
25/6/18,17581490
25/6/18,136428
25/6/18,2367537
25/6/18,4742107
25/6/18,291230
25/6/18,969548
25/6/18,833039
25/6/18,673560
25/6/18,4510759
25/6/18,35723
25/6/18,5985851
25/6/18,6412949
25/6/18,4914683
25/6/18,210460
25/6/18,108496
25/6/18,46154511
25/6/18,314869
25/6/18,302838
25/6/18,886488
25/6/18,430708
25/6/18,52896
25/6/18,35581
25/6/18,152531
25/6/18,44370
25/6/18,25017
25/6/18,4896922
25/6/18,45790
25/6/18,750447
25/6/18,46194251
25/6/18,516576
25/6/18,62201935
18/6/18,850432
18/6/18,197694
18/6/18,48079
18/6/18,259145
18/6/18,1955977
18/6/18,47811
18/6/18,1662663
18/6/18,2843857
18/6/18,23047
18/6/18,67618
18/6/18,23077
18/6/18,371060
18/6/18,15160887
18/6/18,32768
18/6/18,997110
18/6/18,828629
18/6/18,961163
18/6/18,959705
18/6/18,7330858
18/6/18,271923
18/6/18,210278
18/6/18,2584766
18/6/18,85501
18/6/18,10315
18/6/18,421769
18/6/18,15602
18/6/18,2579875
18/6/18,456644
18/6/18,3881100
18/6/18,1211160
18/6/18,1666337
18/6/18,7861845
18/6/18,3537336
18/6/18,19658
18/6/18,15311
18/6/18,425500
18/6/18,34585
18/6/18,79162
18/6/18,2357121
18/6/18,18209
18/6/18,2265293
18/6/18,803668
18/6/18,795835
18/6/18,664600
18/6/18,1658568
18/6/18,13484
18/6/18,1058214
18/6/18,1107562
18/6/18,4870238
18/6/18,315628
18/6/18,13646
18/6/18,488271
18/6/18,28212
18/6/18,44510
18/6/18,31776
18/6/18,2573164
18/6/18,3661933
18/6/18,302317
18/6/18,11600
18/6/18,17059012
18/6/18,145593
18/6/18,5946149
18/6/18,5118566
18/6/18,15883778
18/6/18,41548
18/6/18,847409
18/6/18,26297
18/6/18,22527
18/6/18,197425
18/6/18,414396
18/6/18,820352
18/6/18,4518036
18/6/18,4019488
18/6/18,826425
18/6/18,3112868
18/6/18,19322
18/6/18,2219349
18/6/18,122037
18/6/18,1433817
18/6/18,254111
18/6/18,24270
18/6/18,13722765
18/6/18,29986
18/6/18,32007
18/6/18,3809105
18/6/18,16771
18/6/18,189337
18/6/18,2266992
18/6/18,416233
18/6/18,19742
18/6/18,42166
18/6/18,5115228
18/6/18,45611
18/6/18,61254136
18/6/18,1330225
18/6/18,15812417
18/6/18,946829
18/6/18,207222
18/6/18,28100
18/6/18,618063
18/6/18,23680
18/6/18,11955
18/6/18,453266
18/6/18,214792
18/6/18,60353
18/6/18,880765
18/6/18,41134
18/6/18,527226
18/6/18,12695412
18/6/18,208196
18/6/18,12443714
18/6/18,1612884
18/6/18,28471
18/6/18,80241
18/6/18,3441752
18/6/18,31762
18/6/18,305528
18/6/18,40363
18/6/18,3441435
18/6/18,90633
18/6/18,585020
18/6/18,44482
18/6/18,963560
18/6/18,6486448
18/6/18,3837630
18/6/18,824225
18/6/18,11620945
18/6/18,3849727
18/6/18,13047
18/6/18,72819
18/6/18,2051876
18/6/18,44907107
18/6/18,4679278
18/6/18,302549
18/6/18,6023914
18/6/18,56398
18/6/18,136090
18/6/18,8886725
18/6/18,104999
18/6/18,25928
18/6/18,28658
18/6/18,1120194
18/6/18,1086293
18/6/18,1881965
18/6/18,21373
18/6/18,18755
18/6/18,104743
18/6/18,102178
18/6/18,29102
18/6/18,39321
18/6/18,4679260
18/6/18,261018
18/6/18,23965
18/6/18,39276
18/6/18,522977
18/6/18,559317
18/6/18,25347367
18/6/18,38763
18/6/18,606125
18/6/18,69800
18/6/18,4424311
18/6/18,334947
18/6/18,212302
18/6/18,57252
18/6/18,83426
18/6/18,80628
18/6/18,278976
18/6/18,166890
18/6/18,76496
18/6/18,18651
18/6/18,8464278
18/6/18,2486017
18/6/18,55071
18/6/18,1394355
18/6/18,19556
18/6/18,45742866
18/6/18,188761
18/6/18,540429
18/6/18,80615
18/6/18,21662
18/6/18,675620
18/6/18,29865
18/6/18,171013
18/6/18,18867353
18/6/18,3006562
18/6/18,61451
18/6/18,10829
18/6/18,306649
18/6/18,2126689
18/6/18,2094249
18/6/18,11301
18/6/18,1506931
18/6/18,12594
18/6/18,146373
18/6/18,112501
18/6/18,30354
18/6/18,2199296
18/6/18,4916648
18/6/18,409931
18/6/18,2009778
18/6/18,36241
11/6/18,599428
11/6/18,1106388
11/6/18,11342
11/6/18,26129
11/6/18,4981850
11/6/18,2503852
11/6/18,37087
11/6/18,21396
11/6/18,25158
11/6/18,11434
11/6/18,13407541
11/6/18,147672
11/6/18,2295726
11/6/18,24241
11/6/18,75934
11/6/18,16319647
11/6/18,28537
11/6/18,10046
11/6/18,425176
11/6/18,18162
11/6/18,1112686
11/6/18,18746
11/6/18,14155
11/6/18,204864
11/6/18,20648
11/6/18,874977
11/6/18,19120
11/6/18,45937
11/6/18,590874
11/6/18,4747642
11/6/18,1474258
11/6/18,1661208
11/6/18,2025226
11/6/18,1057265
11/6/18,872544
11/6/18,194891
11/6/18,4783369
11/6/18,16698
11/6/18,692614
11/6/18,6065268
11/6/18,29761
11/6/18,670490
11/6/18,33556
11/6/18,21615
11/6/18,2239999
11/6/18,406698
11/6/18,24213
11/6/18,2869364
11/6/18,818381
11/6/18,3629615
11/6/18,1344116
11/6/18,16338668
11/6/18,466471
11/6/18,457686
11/6/18,8089459
11/6/18,3188543
11/6/18,34876
11/6/18,57675
11/6/18,5976020
11/6/18,4653781
11/6/18,2172474
11/6/18,675764
11/6/18,70884
11/6/18,13818746
11/6/18,29083
11/6/18,866655
11/6/18,127191
11/6/18,247971
11/6/18,370955
11/6/18,43580
11/6/18,973450
11/6/18,2601253
11/6/18,42687
11/6/18,643833
11/6/18,17298594
11/6/18,103002
11/6/18,8950657
11/6/18,3521233
11/6/18,3015554
11/6/18,3735576
11/6/18,2364447
11/6/18,2582650
11/6/18,2594216
11/6/18,782355
11/6/18,22862
11/6/18,36422
11/6/18,863137
11/6/18,1025535
11/6/18,3688874
11/6/18,3451215
11/6/18,45457692
11/6/18,1869959
11/6/18,424744
11/6/18,1657858
11/6/18,292720
11/6/18,395095
11/6/18,281396
11/6/18,1398343
11/6/18,3997517
11/6/18,12219442
11/6/18,183079
11/6/18,8844241
11/6/18,41795
11/6/18,288966
11/6/18,59992
11/6/18,67957
11/6/18,949969
11/6/18,200527
11/6/18,11731
11/6/18,80675
11/6/18,974570
11/6/18,2270402
11/6/18,5297231
11/6/18,29603
11/6/18,11943362
11/6/18,168689
11/6/18,72259
11/6/18,1674382
11/6/18,78217
11/6/18,6610714
11/6/18,27898
11/6/18,42154
11/6/18,317882
11/6/18,141389
11/6/18,11700
11/6/18,107708
11/6/18,1097916
11/6/18,12869
11/6/18,42898
11/6/18,3862038
11/6/18,3773700
11/6/18,101267
11/6/18,191115
11/6/18,1982463
11/6/18,140018
11/6/18,554435
11/6/18,18888
11/6/18,176422
11/6/18,45941
11/6/18,20798
11/6/18,46374089
11/6/18,62744987
11/6/18,20499
11/6/18,499003
11/6/18,264516
11/6/18,66093
11/6/18,7584275
11/6/18,63701
11/6/18,1405097
11/6/18,2308082
11/6/18,56029
11/6/18,263917
11/6/18,61774
11/6/18,25171
11/6/18,24975
11/6/18,410843
11/6/18,4688696
11/6/18,18580
11/6/18,179999
11/6/18,27988
11/6/18,35506
11/6/18,2103267
11/6/18,5275148
11/6/18,76242
11/6/18,10712
11/6/18,24734
11/6/18,32038
11/6/18,505429
11/6/18,560894
11/6/18,233158
11/6/18,55002
11/6/18,19258180
11/6/18,274177
11/6/18,15710
11/6/18,1230114
11/6/18,15294732
11/6/18,25171
11/6/18,505170
11/6/18,864993
11/6/18,87193
11/6/18,14242
11/6/18,2111113
11/6/18,22006
11/6/18,1679258
11/6/18,179446
11/6/18,4494744
11/6/18,789593
11/6/18,3935578
11/6/18,26016926
11/6/18,190429
11/6/18,34453
11/6/18,71480
11/6/18,809932
11/6/18,48298
11/6/18,295585
11/6/18,15372
11/6/18,1391101
11/6/18,191428
11/6/18,99690
4/6/18,856954
4/6/18,17430358
4/6/18,90749
4/6/18,338624
4/6/18,11888324
4/6/18,3860699
4/6/18,1611020
4/6/18,193013
4/6/18,304043
4/6/18,20111
4/6/18,190508
4/6/18,479062
4/6/18,660944
4/6/18,46330
4/6/18,208182
4/6/18,25295650
4/6/18,27450
4/6/18,102197
4/6/18,383314
4/6/18,574447
4/6/18,68874
4/6/18,2129350
4/6/18,19407
4/6/18,324667
4/6/18,52156
4/6/18,3658363
4/6/18,18960302
4/6/18,35244
4/6/18,12739
4/6/18,4528994
4/6/18,965704
4/6/18,1152276
4/6/18,40963
4/6/18,1061363
4/6/18,550332
4/6/18,16291305
4/6/18,6437696
4/6/18,20366
4/6/18,1336703
4/6/18,494802
4/6/18,607760
4/6/18,3809465
4/6/18,402367
4/6/18,42021
4/6/18,5119429
4/6/18,111185
4/6/18,1057671
4/6/18,292374
4/6/18,31994
4/6/18,2791326
4/6/18,50960
4/6/18,73568
4/6/18,266610
4/6/18,2486850
4/6/18,69228
4/6/18,800087
4/6/18,663412
4/6/18,393291
4/6/18,869539
4/6/18,19187
4/6/18,24085
4/6/18,191161
4/6/18,1037209
4/6/18,1341643
4/6/18,17652
4/6/18,15921694
4/6/18,7369145
4/6/18,9022027
4/6/18,35954
4/6/18,3380788
4/6/18,23315
4/6/18,47601107
4/6/18,11115
4/6/18,49018
4/6/18,2101527
4/6/18,177194
4/6/18,281226
4/6/18,394845
4/6/18,27136
4/6/18,27151
4/6/18,1665650
4/6/18,19649
4/6/18,3933619
4/6/18,4631754
4/6/18,2184400
4/6/18,23367
4/6/18,16316
4/6/18,2329823
4/6/18,1150047
4/6/18,237733
4/6/18,266010
4/6/18,18084
4/6/18,29609
4/6/18,4725136
4/6/18,46317
4/6/18,964865
4/6/18,186052
4/6/18,8738062
4/6/18,3093577
