region,week_date,sales,running_total
SOUTH AMERICA,18/5/20,1306,356343661
SOUTH AMERICA,18/5/20,8518,356343661
SOUTH AMERICA,18/5/20,793,356343661
SOUTH AMERICA,18/5/20,19672,356343661
SOUTH AMERICA,18/5/20,49090,356343661
SOUTH AMERICA,18/6/18,47811,372233821
SOUTH AMERICA,18/6/18,9473,372233821
SOUTH AMERICA,18/6/18,15160887,372233821
SOUTH AMERICA,18/6/18,6678,372233821
SOUTH AMERICA,18/6/18,15602,372233821
SOUTH AMERICA,18/6/18,15311,372233821
SOUTH AMERICA,18/6/18,18209,372233821
SOUTH AMERICA,18/6/18,5340,372233821
SOUTH AMERICA,18/6/18,11600,372233821
SOUTH AMERICA,18/6/18,41548,372233821
SOUTH AMERICA,18/6/18,9378,372233821
SOUTH AMERICA,18/6/18,45611,372233821
SOUTH AMERICA,18/6/18,28100,372233821
SOUTH AMERICA,18/6/18,3941,372233821
SOUTH AMERICA,18/6/18,11955,372233821
SOUTH AMERICA,18/6/18,1482,372233821
SOUTH AMERICA,18/6/18,4254,372233821
SOUTH AMERICA,18/6/18,812,372233821
SOUTH AMERICA,18/6/18,25928,372233821
SOUTH AMERICA,18/6/18,7525,372233821
SOUTH AMERICA,18/6/18,2067,372233821
SOUTH AMERICA,18/6/18,9278,372233821
SOUTH AMERICA,18/6/18,39321,372233821
SOUTH AMERICA,18/6/18,23965,372233821
SOUTH AMERICA,18/6/18,439,372233821
SOUTH AMERICA,18/6/18,9878,372233821
SOUTH AMERICA,18/6/18,80,372233821
SOUTH AMERICA,18/6/18,3273,372233821
SOUTH AMERICA,18/6/18,55071,372233821
SOUTH AMERICA,18/6/18,4092,372233821
SOUTH AMERICA,18/6/18,19556,372233821
SOUTH AMERICA,18/6/18,188761,372233821
SOUTH AMERICA,18/6/18,61451,372233821
SOUTH AMERICA,18/6/18,1483,372233821
SOUTH AMERICA,19/8/19,6876,389444238
SOUTH AMERICA,19/8/19,81594,389444238
SOUTH AMERICA,19/8/19,3988,389444238
SOUTH AMERICA,19/8/19,69126,389444238
SOUTH AMERICA,19/8/19,225641,389444238
SOUTH AMERICA,19/8/19,437,389444238
SOUTH AMERICA,19/8/19,11789,389444238
SOUTH AMERICA,19/8/19,16327730,389444238
SOUTH AMERICA,19/8/19,168,389444238
SOUTH AMERICA,19/8/19,56616,389444238
SOUTH AMERICA,19/8/19,1721,389444238
SOUTH AMERICA,19/8/19,47594,389444238
SOUTH AMERICA,19/8/19,10392,389444238
SOUTH AMERICA,19/8/19,6556,389444238
SOUTH AMERICA,19/8/19,11378,389444238
SOUTH AMERICA,19/8/19,22007,389444238
SOUTH AMERICA,19/8/19,9834,389444238
SOUTH AMERICA,19/8/19,34752,389444238
SOUTH AMERICA,19/8/19,17160,389444238
SOUTH AMERICA,19/8/19,21136,389444238
SOUTH AMERICA,19/8/19,2812,389444238
SOUTH AMERICA,19/8/19,8003,389444238
SOUTH AMERICA,19/8/19,655,389444238
SOUTH AMERICA,19/8/19,14266,389444238
SOUTH AMERICA,19/8/19,56256,389444238
SOUTH AMERICA,19/8/19,4376,389444238
SOUTH AMERICA,19/8/19,2855,389444238
SOUTH AMERICA,19/8/19,757,389444238
SOUTH AMERICA,19/8/19,32744,389444238
SOUTH AMERICA,19/8/19,16832,389444238
SOUTH AMERICA,19/8/19,13087,389444238
SOUTH AMERICA,19/8/19,53124,389444238
SOUTH AMERICA,19/8/19,6725,389444238
SOUTH AMERICA,19/8/19,31430,389444238
SOUTH AMERICA,2/4/18,16035,405729946
SOUTH AMERICA,2/4/18,17722,405729946
SOUTH AMERICA,2/4/18,22319,405729946
SOUTH AMERICA,2/4/18,2864,405729946
SOUTH AMERICA,2/4/18,20513,405729946
SOUTH AMERICA,2/4/18,4523,405729946
SOUTH AMERICA,2/4/18,40221,405729946
SOUTH AMERICA,2/4/18,54063,405729946
SOUTH AMERICA,2/4/18,2914,405729946
SOUTH AMERICA,2/4/18,68249,405729946
SOUTH AMERICA,2/4/18,3704,405729946
SOUTH AMERICA,2/4/18,17064,405729946
SOUTH AMERICA,2/4/18,381,405729946
SOUTH AMERICA,2/4/18,54212,405729946
SOUTH AMERICA,2/4/18,51289,405729946
SOUTH AMERICA,2/4/18,12035,405729946
SOUTH AMERICA,2/4/18,5246,405729946
SOUTH AMERICA,2/4/18,1390,405729946
SOUTH AMERICA,2/4/18,158601,405729946
SOUTH AMERICA,2/4/18,23509,405729946
SOUTH AMERICA,2/4/18,7059,405729946
SOUTH AMERICA,2/4/18,1415,405729946
SOUTH AMERICA,2/4/18,27481,405729946
SOUTH AMERICA,2/4/18,388,405729946
SOUTH AMERICA,2/4/18,55056,405729946
SOUTH AMERICA,2/4/18,11944,405729946
SOUTH AMERICA,2/4/18,4436,405729946
SOUTH AMERICA,2/4/18,15521788,405729946
SOUTH AMERICA,2/4/18,41683,405729946
SOUTH AMERICA,2/4/18,11988,405729946
SOUTH AMERICA,2/4/18,18333,405729946
SOUTH AMERICA,2/4/18,5154,405729946
SOUTH AMERICA,2/4/18,196,405729946
SOUTH AMERICA,2/4/18,1933,405729946
SOUTH AMERICA,2/7/18,58179,421592026
SOUTH AMERICA,2/7/18,20606,421592026
SOUTH AMERICA,2/7/18,3976,421592026
SOUTH AMERICA,2/7/18,4940,421592026
SOUTH AMERICA,2/7/18,1028,421592026
SOUTH AMERICA,2/7/18,3594,421592026
SOUTH AMERICA,2/7/18,2060,421592026
SOUTH AMERICA,2/7/18,9815,421592026
SOUTH AMERICA,2/7/18,1738,421592026
SOUTH AMERICA,2/7/18,29844,421592026
SOUTH AMERICA,2/7/18,805,421592026
SOUTH AMERICA,2/7/18,12688,421592026
SOUTH AMERICA,2/7/18,61358,421592026
SOUTH AMERICA,2/7/18,44909,421592026
SOUTH AMERICA,2/7/18,167142,421592026
SOUTH AMERICA,2/7/18,55827,421592026
SOUTH AMERICA,2/7/18,45067,421592026
SOUTH AMERICA,2/7/18,6484,421592026
SOUTH AMERICA,2/7/18,24549,421592026
SOUTH AMERICA,2/7/18,418,421592026
SOUTH AMERICA,2/7/18,8221,421592026
SOUTH AMERICA,2/7/18,8383,421592026
SOUTH AMERICA,2/7/18,15915,421592026
SOUTH AMERICA,2/7/18,15129284,421592026
SOUTH AMERICA,2/7/18,49236,421592026
SOUTH AMERICA,2/7/18,4570,421592026
SOUTH AMERICA,2/7/18,27245,421592026
SOUTH AMERICA,2/7/18,7492,421592026
SOUTH AMERICA,2/7/18,10597,421592026
SOUTH AMERICA,2/7/18,7935,421592026
SOUTH AMERICA,2/7/18,4895,421592026
SOUTH AMERICA,2/7/18,17450,421592026
SOUTH AMERICA,2/7/18,15830,421592026
SOUTH AMERICA,2/9/19,29921,438834747
SOUTH AMERICA,2/9/19,51670,438834747
SOUTH AMERICA,2/9/19,9012,438834747
SOUTH AMERICA,2/9/19,54661,438834747
SOUTH AMERICA,2/9/19,8134,438834747
SOUTH AMERICA,2/9/19,78261,438834747
SOUTH AMERICA,2/9/19,4162,438834747
SOUTH AMERICA,2/9/19,10487,438834747
SOUTH AMERICA,2/9/19,12361,438834747
SOUTH AMERICA,2/9/19,20718,438834747
SOUTH AMERICA,2/9/19,8409,438834747
SOUTH AMERICA,2/9/19,6707,438834747
SOUTH AMERICA,2/9/19,34669,438834747
SOUTH AMERICA,2/9/19,16300002,438834747
SOUTH AMERICA,2/9/19,15149,438834747
SOUTH AMERICA,2/9/19,4994,438834747
SOUTH AMERICA,2/9/19,74639,438834747
SOUTH AMERICA,2/9/19,1295,438834747
SOUTH AMERICA,2/9/19,14176,438834747
SOUTH AMERICA,2/9/19,1323,438834747
SOUTH AMERICA,2/9/19,30886,438834747
SOUTH AMERICA,2/9/19,732,438834747
SOUTH AMERICA,2/9/19,20821,438834747
SOUTH AMERICA,2/9/19,55107,438834747
SOUTH AMERICA,2/9/19,10913,438834747
SOUTH AMERICA,2/9/19,1745,438834747
SOUTH AMERICA,2/9/19,522,438834747
SOUTH AMERICA,2/9/19,17949,438834747
SOUTH AMERICA,2/9/19,7068,438834747
SOUTH AMERICA,2/9/19,271167,438834747
SOUTH AMERICA,2/9/19,15355,438834747
SOUTH AMERICA,2/9/19,55133,438834747
SOUTH AMERICA,2/9/19,12147,438834747
SOUTH AMERICA,2/9/19,2426,438834747
SOUTH AMERICA,20/4/20,7083,456227975
SOUTH AMERICA,20/4/20,13562,456227975
SOUTH AMERICA,20/4/20,814,456227975
SOUTH AMERICA,20/4/20,22958,456227975
SOUTH AMERICA,20/4/20,50726,456227975
SOUTH AMERICA,20/4/20,9817,456227975
SOUTH AMERICA,20/4/20,3968,456227975
SOUTH AMERICA,20/4/20,5477,456227975
SOUTH AMERICA,20/4/20,972,456227975
SOUTH AMERICA,20/4/20,694,456227975
SOUTH AMERICA,20/4/20,1800,456227975
SOUTH AMERICA,20/4/20,75312,456227975
SOUTH AMERICA,20/4/20,5081,456227975
SOUTH AMERICA,20/4/20,39245,456227975
SOUTH AMERICA,20/4/20,15631,456227975
SOUTH AMERICA,20/4/20,26172,456227975
SOUTH AMERICA,20/4/20,23705,456227975
SOUTH AMERICA,20/4/20,2503,456227975
SOUTH AMERICA,20/4/20,8273,456227975
SOUTH AMERICA,20/4/20,11422,456227975
SOUTH AMERICA,20/4/20,16317925,456227975
SOUTH AMERICA,20/4/20,45595,456227975
SOUTH AMERICA,20/4/20,1609,456227975
SOUTH AMERICA,20/4/20,345744,456227975
SOUTH AMERICA,20/4/20,12097,456227975
SOUTH AMERICA,20/4/20,10277,456227975
SOUTH AMERICA,20/4/20,68729,456227975
SOUTH AMERICA,20/4/20,40603,456227975
SOUTH AMERICA,20/4/20,35616,456227975
SOUTH AMERICA,20/4/20,1856,456227975
SOUTH AMERICA,20/4/20,88566,456227975
SOUTH AMERICA,20/4/20,56869,456227975
SOUTH AMERICA,20/4/20,16151,456227975
SOUTH AMERICA,20/4/20,26376,456227975
SOUTH AMERICA,20/5/19,2457,472866517
SOUTH AMERICA,20/5/19,31843,472866517
SOUTH AMERICA,20/5/19,1283,472866517
SOUTH AMERICA,20/5/19,191196,472866517
SOUTH AMERICA,20/5/19,49927,472866517
SOUTH AMERICA,20/5/19,10807,472866517
SOUTH AMERICA,20/5/19,80512,472866517
SOUTH AMERICA,20/5/19,15086,472866517
SOUTH AMERICA,20/5/19,1480,472866517
SOUTH AMERICA,20/5/19,32460,472866517
SOUTH AMERICA,20/5/19,19830,472866517
SOUTH AMERICA,20/5/19,31358,472866517
SOUTH AMERICA,20/5/19,4249,472866517
SOUTH AMERICA,20/5/19,5613,472866517
SOUTH AMERICA,20/5/19,47769,472866517
SOUTH AMERICA,20/5/19,15430,472866517
SOUTH AMERICA,20/5/19,2204,472866517
SOUTH AMERICA,20/5/19,15808311,472866517
SOUTH AMERICA,20/5/19,21172,472866517
SOUTH AMERICA,20/5/19,429,472866517
SOUTH AMERICA,20/5/19,13276,472866517
SOUTH AMERICA,20/5/19,9091,472866517
SOUTH AMERICA,20/5/19,7272,472866517
SOUTH AMERICA,20/5/19,13395,472866517
SOUTH AMERICA,20/5/19,52824,472866517
SOUTH AMERICA,20/5/19,693,472866517
SOUTH AMERICA,20/5/19,8342,472866517
SOUTH AMERICA,20/5/19,69959,472866517
SOUTH AMERICA,20/5/19,9940,472866517
SOUTH AMERICA,20/5/19,48464,472866517
SOUTH AMERICA,20/5/19,762,472866517
SOUTH AMERICA,20/5/19,2718,472866517
SOUTH AMERICA,20/5/19,10984,472866517
SOUTH AMERICA,20/5/19,17406,472866517
SOUTH AMERICA,20/7/20,30585,490258897
SOUTH AMERICA,20/7/20,535,490258897
SOUTH AMERICA,20/7/20,9205,490258897
SOUTH AMERICA,20/7/20,16808,490258897
SOUTH AMERICA,20/7/20,2387,490258897
SOUTH AMERICA,20/7/20,321,490258897
SOUTH AMERICA,20/7/20,16304351,490258897
SOUTH AMERICA,20/7/20,74015,490258897
SOUTH AMERICA,20/7/20,10487,490258897
SOUTH AMERICA,20/7/20,26800,490258897
SOUTH AMERICA,20/7/20,61697,490258897
SOUTH AMERICA,20/7/20,2628,490258897
SOUTH AMERICA,20/7/20,6543,490258897
SOUTH AMERICA,20/7/20,1541,490258897
SOUTH AMERICA,20/7/20,8183,490258897
SOUTH AMERICA,20/7/20,44311,490258897
SOUTH AMERICA,20/7/20,599,490258897
SOUTH AMERICA,20/7/20,86532,490258897
SOUTH AMERICA,20/7/20,65844,490258897
SOUTH AMERICA,20/7/20,29964,490258897
SOUTH AMERICA,20/7/20,19477,490258897
SOUTH AMERICA,20/7/20,6046,490258897
SOUTH AMERICA,20/7/20,11678,490258897
SOUTH AMERICA,20/7/20,11698,490258897
SOUTH AMERICA,20/7/20,6650,490258897
SOUTH AMERICA,20/7/20,7401,490258897
SOUTH AMERICA,20/7/20,15964,490258897
SOUTH AMERICA,20/7/20,38296,490258897
SOUTH AMERICA,20/7/20,51488,490258897
SOUTH AMERICA,20/7/20,16866,490258897
SOUTH AMERICA,20/7/20,36563,490258897
SOUTH AMERICA,20/7/20,142,490258897
SOUTH AMERICA,20/7/20,3511,490258897
SOUTH AMERICA,20/7/20,383264,490258897
SOUTH AMERICA,20/8/18,65486,506771691
SOUTH AMERICA,20/8/18,8041,506771691
SOUTH AMERICA,20/8/18,42224,506771691
SOUTH AMERICA,20/8/18,3936,506771691
SOUTH AMERICA,20/8/18,45937,506771691
SOUTH AMERICA,20/8/18,29306,506771691
SOUTH AMERICA,20/8/18,7922,506771691
SOUTH AMERICA,20/8/18,1116,506771691
SOUTH AMERICA,20/8/18,14984,506771691
SOUTH AMERICA,20/8/18,15760669,506771691
SOUTH AMERICA,20/8/18,25714,506771691
SOUTH AMERICA,20/8/18,812,506771691
SOUTH AMERICA,20/8/18,5163,506771691
SOUTH AMERICA,20/8/18,46060,506771691
SOUTH AMERICA,20/8/18,21467,506771691
SOUTH AMERICA,20/8/18,2449,506771691
SOUTH AMERICA,20/8/18,5093,506771691
SOUTH AMERICA,20/8/18,10819,506771691
SOUTH AMERICA,20/8/18,18015,506771691
SOUTH AMERICA,20/8/18,698,506771691
SOUTH AMERICA,20/8/18,6394,506771691
SOUTH AMERICA,20/8/18,7722,506771691
SOUTH AMERICA,20/8/18,191342,506771691
SOUTH AMERICA,20/8/18,2702,506771691
SOUTH AMERICA,20/8/18,13300,506771691
SOUTH AMERICA,20/8/18,64945,506771691
SOUTH AMERICA,20/8/18,5731,506771691
SOUTH AMERICA,20/8/18,12013,506771691
SOUTH AMERICA,20/8/18,14251,506771691
SOUTH AMERICA,20/8/18,29111,506771691
SOUTH AMERICA,20/8/18,40534,506771691
SOUTH AMERICA,20/8/18,978,506771691
SOUTH AMERICA,20/8/18,7860,506771691
SOUTH AMERICA,21/5/18,62492,522414934
SOUTH AMERICA,21/5/18,19333,522414934
SOUTH AMERICA,21/5/18,2919,522414934
SOUTH AMERICA,21/5/18,7490,522414934
SOUTH AMERICA,21/5/18,43782,522414934
SOUTH AMERICA,21/5/18,2419,522414934
SOUTH AMERICA,21/5/18,8713,522414934
SOUTH AMERICA,21/5/18,22258,522414934
SOUTH AMERICA,21/5/18,9952,522414934
SOUTH AMERICA,21/5/18,12902,522414934
SOUTH AMERICA,21/5/18,208,522414934
SOUTH AMERICA,21/5/18,5391,522414934
SOUTH AMERICA,21/5/18,128,522414934
SOUTH AMERICA,21/5/18,31963,522414934
SOUTH AMERICA,21/5/18,12438,522414934
SOUTH AMERICA,21/5/18,41139,522414934
SOUTH AMERICA,21/5/18,2309,522414934
SOUTH AMERICA,21/5/18,2050,522414934
SOUTH AMERICA,21/5/18,15947,522414934
SOUTH AMERICA,21/5/18,3980,522414934
SOUTH AMERICA,21/5/18,24854,522414934
SOUTH AMERICA,21/5/18,12337,522414934
SOUTH AMERICA,21/5/18,4631,522414934
SOUTH AMERICA,21/5/18,7668,522414934
SOUTH AMERICA,21/5/18,160714,522414934
SOUTH AMERICA,21/5/18,42666,522414934
SOUTH AMERICA,21/5/18,14961019,522414934
SOUTH AMERICA,21/5/18,8194,522414934
SOUTH AMERICA,21/5/18,54304,522414934
SOUTH AMERICA,21/5/18,1225,522414934
SOUTH AMERICA,21/5/18,933,522414934
SOUTH AMERICA,21/5/18,18770,522414934
SOUTH AMERICA,21/5/18,38115,522414934
SOUTH AMERICA,22/4/19,15986,539555650
SOUTH AMERICA,22/4/19,668,539555650
SOUTH AMERICA,22/4/19,4331,539555650
SOUTH AMERICA,22/4/19,60000,539555650
SOUTH AMERICA,22/4/19,11401,539555650
SOUTH AMERICA,22/4/19,17579,539555650
SOUTH AMERICA,22/4/19,4320,539555650
SOUTH AMERICA,22/4/19,37317,539555650
SOUTH AMERICA,22/4/19,73869,539555650
SOUTH AMERICA,22/4/19,8022,539555650
SOUTH AMERICA,22/4/19,51476,539555650
SOUTH AMERICA,22/4/19,12735,539555650
SOUTH AMERICA,22/4/19,882,539555650
SOUTH AMERICA,22/4/19,16273570,539555650
SOUTH AMERICA,22/4/19,1898,539555650
SOUTH AMERICA,22/4/19,3186,539555650
SOUTH AMERICA,22/4/19,22384,539555650
SOUTH AMERICA,22/4/19,13937,539555650
SOUTH AMERICA,22/4/19,6064,539555650
SOUTH AMERICA,22/4/19,2677,539555650
SOUTH AMERICA,22/4/19,30787,539555650
SOUTH AMERICA,22/4/19,28416,539555650
SOUTH AMERICA,22/4/19,1158,539555650
SOUTH AMERICA,22/4/19,80779,539555650
SOUTH AMERICA,22/4/19,17013,539555650
SOUTH AMERICA,22/4/19,11988,539555650
SOUTH AMERICA,22/4/19,185018,539555650
SOUTH AMERICA,22/4/19,15124,539555650
SOUTH AMERICA,22/4/19,11143,539555650
SOUTH AMERICA,22/4/19,3245,539555650
SOUTH AMERICA,22/4/19,49580,539555650
SOUTH AMERICA,22/4/19,22417,539555650
SOUTH AMERICA,22/4/19,61746,539555650
SOUTH AMERICA,22/6/20,3941,557380622
SOUTH AMERICA,22/6/20,7787,557380622
SOUTH AMERICA,22/6/20,14317,557380622
SOUTH AMERICA,22/6/20,659,557380622
SOUTH AMERICA,22/6/20,374786,557380622
SOUTH AMERICA,22/6/20,16769158,557380622
SOUTH AMERICA,22/6/20,729,557380622
SOUTH AMERICA,22/6/20,21061,557380622
SOUTH AMERICA,22/6/20,9466,557380622
SOUTH AMERICA,22/6/20,28570,557380622
SOUTH AMERICA,22/6/20,2224,557380622
SOUTH AMERICA,22/6/20,11832,557380622
SOUTH AMERICA,22/6/20,66085,557380622
SOUTH AMERICA,22/6/20,8112,557380622
SOUTH AMERICA,22/6/20,7612,557380622
SOUTH AMERICA,22/6/20,48496,557380622
SOUTH AMERICA,22/6/20,83007,557380622
SOUTH AMERICA,22/6/20,29199,557380622
SOUTH AMERICA,22/6/20,8622,557380622
SOUTH AMERICA,22/6/20,37370,557380622
SOUTH AMERICA,22/6/20,14892,557380622
SOUTH AMERICA,22/6/20,32201,557380622
SOUTH AMERICA,22/6/20,7764,557380622
SOUTH AMERICA,22/6/20,42537,557380622
SOUTH AMERICA,22/6/20,3078,557380622
SOUTH AMERICA,22/6/20,7833,557380622
SOUTH AMERICA,22/6/20,431,557380622
SOUTH AMERICA,22/6/20,66435,557380622
SOUTH AMERICA,22/6/20,16238,557380622
SOUTH AMERICA,22/6/20,899,557380622
SOUTH AMERICA,22/6/20,33711,557380622
SOUTH AMERICA,22/6/20,576,557380622
SOUTH AMERICA,22/6/20,53543,557380622
SOUTH AMERICA,22/6/20,11801,557380622
SOUTH AMERICA,22/7/19,1078,574494074
SOUTH AMERICA,22/7/19,13119,574494074
SOUTH AMERICA,22/7/19,4744,574494074
SOUTH AMERICA,22/7/19,52745,574494074
SOUTH AMERICA,22/7/19,8758,574494074
SOUTH AMERICA,22/7/19,55041,574494074
SOUTH AMERICA,22/7/19,11261,574494074
SOUTH AMERICA,22/7/19,5841,574494074
SOUTH AMERICA,22/7/19,81496,574494074
SOUTH AMERICA,22/7/19,51495,574494074
SOUTH AMERICA,22/7/19,203503,574494074
SOUTH AMERICA,22/7/19,10823,574494074
SOUTH AMERICA,22/7/19,3583,574494074
SOUTH AMERICA,22/7/19,22581,574494074
SOUTH AMERICA,22/7/19,5852,574494074
SOUTH AMERICA,22/7/19,6276,574494074
SOUTH AMERICA,22/7/19,17992,574494074
SOUTH AMERICA,22/7/19,695,574494074
SOUTH AMERICA,22/7/19,6689,574494074
SOUTH AMERICA,22/7/19,16254939,574494074
SOUTH AMERICA,22/7/19,31249,574494074
SOUTH AMERICA,22/7/19,12780,574494074
SOUTH AMERICA,22/7/19,2075,574494074
SOUTH AMERICA,22/7/19,16147,574494074
SOUTH AMERICA,22/7/19,67069,574494074
SOUTH AMERICA,22/7/19,1482,574494074
SOUTH AMERICA,22/7/19,53356,574494074
SOUTH AMERICA,22/7/19,29400,574494074
SOUTH AMERICA,22/7/19,32004,574494074
SOUTH AMERICA,22/7/19,17199,574494074
SOUTH AMERICA,22/7/19,2812,574494074
SOUTH AMERICA,22/7/19,15005,574494074
SOUTH AMERICA,22/7/19,14092,574494074
SOUTH AMERICA,22/7/19,271,574494074
SOUTH AMERICA,23/3/20,424,593681990
SOUTH AMERICA,23/3/20,272624,593681990
SOUTH AMERICA,23/3/20,53487,593681990
SOUTH AMERICA,23/3/20,18898,593681990
SOUTH AMERICA,23/3/20,21688,593681990
SOUTH AMERICA,23/3/20,792,593681990
SOUTH AMERICA,23/3/20,34819,593681990
SOUTH AMERICA,23/3/20,111490,593681990
SOUTH AMERICA,23/3/20,724,593681990
SOUTH AMERICA,23/3/20,18776,593681990
SOUTH AMERICA,23/3/20,67500,593681990
SOUTH AMERICA,23/3/20,51475,593681990
SOUTH AMERICA,23/3/20,6376,593681990
SOUTH AMERICA,23/3/20,86536,593681990
SOUTH AMERICA,23/3/20,7186,593681990
SOUTH AMERICA,23/3/20,1687,593681990
SOUTH AMERICA,23/3/20,13326,593681990
SOUTH AMERICA,23/3/20,3341,593681990
SOUTH AMERICA,23/3/20,12314,593681990
SOUTH AMERICA,23/3/20,21800,593681990
SOUTH AMERICA,23/3/20,19536,593681990
SOUTH AMERICA,23/3/20,44935,593681990
SOUTH AMERICA,23/3/20,13320,593681990
SOUTH AMERICA,23/3/20,6472,593681990
SOUTH AMERICA,23/3/20,35820,593681990
SOUTH AMERICA,23/3/20,18005969,593681990
SOUTH AMERICA,23/3/20,8708,593681990
SOUTH AMERICA,23/3/20,100440,593681990
SOUTH AMERICA,23/3/20,2379,593681990
SOUTH AMERICA,23/3/20,1095,593681990
SOUTH AMERICA,23/3/20,139,593681990
SOUTH AMERICA,23/3/20,62024,593681990
SOUTH AMERICA,23/3/20,71477,593681990
SOUTH AMERICA,23/3/20,10339,593681990
SOUTH AMERICA,23/4/18,14107,609908834
SOUTH AMERICA,23/4/18,58169,609908834
SOUTH AMERICA,23/4/18,35709,609908834
SOUTH AMERICA,23/4/18,24124,609908834
SOUTH AMERICA,23/4/18,170721,609908834
SOUTH AMERICA,23/4/18,14655,609908834
SOUTH AMERICA,23/4/18,10577,609908834
SOUTH AMERICA,23/4/18,3782,609908834
SOUTH AMERICA,23/4/18,20217,609908834
SOUTH AMERICA,23/4/18,6022,609908834
SOUTH AMERICA,23/4/18,3123,609908834
SOUTH AMERICA,23/4/18,48687,609908834
SOUTH AMERICA,23/4/18,15479158,609908834
SOUTH AMERICA,23/4/18,66,609908834
SOUTH AMERICA,23/4/18,65789,609908834
SOUTH AMERICA,23/4/18,808,609908834
SOUTH AMERICA,23/4/18,927,609908834
SOUTH AMERICA,23/4/18,1881,609908834
SOUTH AMERICA,23/4/18,7767,609908834
SOUTH AMERICA,23/4/18,2317,609908834
SOUTH AMERICA,23/4/18,48083,609908834
SOUTH AMERICA,23/4/18,4998,609908834
SOUTH AMERICA,23/4/18,9751,609908834
SOUTH AMERICA,23/4/18,25523,609908834
SOUTH AMERICA,23/4/18,14722,609908834
SOUTH AMERICA,23/4/18,2958,609908834
SOUTH AMERICA,23/4/18,13830,609908834
SOUTH AMERICA,23/4/18,4661,609908834
SOUTH AMERICA,23/4/18,8961,609908834
SOUTH AMERICA,23/4/18,40972,609908834
SOUTH AMERICA,23/4/18,16134,609908834
SOUTH AMERICA,23/4/18,18812,609908834
SOUTH AMERICA,23/4/18,48620,609908834
SOUTH AMERICA,23/4/18,213,609908834
SOUTH AMERICA,23/7/18,65501,626456125
SOUTH AMERICA,23/7/18,464,626456125
SOUTH AMERICA,23/7/18,11468,626456125
SOUTH AMERICA,23/7/18,191928,626456125
SOUTH AMERICA,23/7/18,4587,626456125
SOUTH AMERICA,23/7/18,1663,626456125
SOUTH AMERICA,23/7/18,10142,626456125
SOUTH AMERICA,23/7/18,14830,626456125
SOUTH AMERICA,23/7/18,675,626456125
SOUTH AMERICA,23/7/18,19289,626456125
SOUTH AMERICA,23/7/18,28174,626456125
SOUTH AMERICA,23/7/18,15787308,626456125
SOUTH AMERICA,23/7/18,3567,626456125
SOUTH AMERICA,23/7/18,5713,626456125
SOUTH AMERICA,23/7/18,47194,626456125
SOUTH AMERICA,23/7/18,1638,626456125
SOUTH AMERICA,23/7/18,41251,626456125
SOUTH AMERICA,23/7/18,43023,626456125
SOUTH AMERICA,23/7/18,13805,626456125
SOUTH AMERICA,23/7/18,19167,626456125
SOUTH AMERICA,23/7/18,154,626456125
SOUTH AMERICA,23/7/18,7231,626456125
SOUTH AMERICA,23/7/18,11174,626456125
SOUTH AMERICA,23/7/18,5782,626456125
SOUTH AMERICA,23/7/18,51124,626456125
SOUTH AMERICA,23/7/18,4749,626456125
SOUTH AMERICA,23/7/18,21339,626456125
SOUTH AMERICA,23/7/18,30275,626456125
SOUTH AMERICA,23/7/18,13018,626456125
SOUTH AMERICA,23/7/18,11256,626456125
SOUTH AMERICA,23/7/18,4077,626456125
SOUTH AMERICA,23/7/18,10589,626456125
SOUTH AMERICA,23/7/18,64197,626456125
SOUTH AMERICA,23/7/18,939,626456125
SOUTH AMERICA,24/6/19,2282,643332951
SOUTH AMERICA,24/6/19,59759,643332951
SOUTH AMERICA,24/6/19,10818,643332951
SOUTH AMERICA,24/6/19,7186,643332951
SOUTH AMERICA,24/6/19,80009,643332951
SOUTH AMERICA,24/6/19,207395,643332951
SOUTH AMERICA,24/6/19,7527,643332951
SOUTH AMERICA,24/6/19,22458,643332951
SOUTH AMERICA,24/6/19,11236,643332951
SOUTH AMERICA,24/6/19,4990,643332951
SOUTH AMERICA,24/6/19,819,643332951
SOUTH AMERICA,24/6/19,16247,643332951
SOUTH AMERICA,24/6/19,30302,643332951
SOUTH AMERICA,24/6/19,1521,643332951
SOUTH AMERICA,24/6/19,50350,643332951
SOUTH AMERICA,24/6/19,74609,643332951
SOUTH AMERICA,24/6/19,33356,643332951
SOUTH AMERICA,24/6/19,1573,643332951
SOUTH AMERICA,24/6/19,15989275,643332951
SOUTH AMERICA,24/6/19,6042,643332951
SOUTH AMERICA,24/6/19,10313,643332951
SOUTH AMERICA,24/6/19,58796,643332951
SOUTH AMERICA,24/6/19,382,643332951
SOUTH AMERICA,24/6/19,17222,643332951
SOUTH AMERICA,24/6/19,514,643332951
SOUTH AMERICA,24/6/19,5786,643332951
SOUTH AMERICA,24/6/19,32096,643332951
SOUTH AMERICA,24/6/19,14652,643332951
SOUTH AMERICA,24/6/19,17784,643332951
SOUTH AMERICA,24/6/19,19942,643332951
SOUTH AMERICA,24/6/19,52237,643332951
SOUTH AMERICA,24/6/19,5870,643332951
SOUTH AMERICA,24/6/19,11825,643332951
SOUTH AMERICA,24/6/19,11653,643332951
SOUTH AMERICA,24/8/20,988,660691625
SOUTH AMERICA,24/8/20,7823,660691625
SOUTH AMERICA,24/8/20,6585,660691625
SOUTH AMERICA,24/8/20,50201,660691625
SOUTH AMERICA,24/8/20,2666,660691625
