txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
16111,d3d944,BTC,14-04-2020,BUY,6.009692128,0.3,2020-04-14T09:58:25.466Z
16112,d3d944,BTC,14-04-2020,BUY,7.898631612,0.3,2020-04-14T11:10:09.024Z
16113,45c48c,BTC,14-04-2020,BUY,9.064530797,0.01,2020-04-14T11:29:26.693Z
16116,167909,BTC,14-04-2020,BUY,5.066459849,0.01,2020-04-14T14:24:00.774Z
16120,167909,BTC,14-04-2020,BUY,7.045643597,0.07,2020-04-14T20:46:23.327Z
16121,c9f0f8,BTC,15-04-2020,BUY,6.873778634,0.3,2020-04-15T03:50:02.710Z
16123,c51ce4,BTC,15-04-2020,BUY,3.953711219,0.3,2020-04-15T05:10:10.738Z
16124,c4ca42,BTC,15-04-2020,BUY,7.44013044,0.3,2020-04-15T08:09:25.782Z
16125,6512bd,BTC,15-04-2020,BUY,6.493229368,0.3,2020-04-15T12:14:39.450Z
16129,c4ca42,BTC,15-04-2020,BUY,2.149882228,0.17,2020-04-15T15:12:00.031Z
16130,e4da3b,BTC,15-04-2020,BUY,6.275260352,0.14,2020-04-15T16:19:21.425Z
16131,6512bd,BTC,15-04-2020,BUY,8.445777623,0.3,2020-04-15T18:51:59.666Z
16134,eccbc8,BTC,15-04-2020,BUY,2.515816226,0.3,2020-04-15T22:57:47.059Z
16135,aab323,BTC,16-04-2020,SELL,1.121689196,0.08,2020-04-16T00:43:04.216Z
16136,aab323,BTC,16-04-2020,BUY,0.541864544,0.3,2020-04-16T02:40:41.705Z
16137,aab323,BTC,16-04-2020,SELL,5.666355284,0.3,2020-04-16T04:32:51.774Z
16139,45c48c,BTC,16-04-2020,BUY,5.441181169,0.28,2020-04-16T08:00:22.661Z
16140,d3d944,BTC,16-04-2020,BUY,0.679180619,0.3,2020-04-16T09:18:41.753Z
16142,c20ad4,BTC,16-04-2020,BUY,8.918797063,0.09,2020-04-16T13:26:00.335Z
16143,c51ce4,BTC,16-04-2020,SELL,9.050336488,0.3,2020-04-16T16:11:58.598Z
16145,d3d944,BTC,16-04-2020,BUY,8.587602345,0.3,2020-04-16T19:25:16.709Z
16152,eccbc8,BTC,17-04-2020,BUY,2.686207357,0.07,2020-04-17T07:02:33.736Z
16155,d3d944,BTC,17-04-2020,BUY,9.157284145,0.3,2020-04-17T11:58:29.226Z
16156,c9f0f8,BTC,17-04-2020,BUY,8.319284217,0.3,2020-04-17T14:41:44.606Z
16157,167909,BTC,17-04-2020,BUY,3.97836963,0.3,2020-04-17T17:18:46.646Z
16159,d3d944,BTC,17-04-2020,BUY,2.805020062,0.3,2020-04-17T21:34:05.918Z
16161,c20ad4,BTC,18-04-2020,BUY,5.58728541,0.3,2020-04-18T03:07:05.748Z
16162,167909,BTC,18-04-2020,BUY,3.057559773,0.3,2020-04-18T03:50:19.832Z
16163,e4da3b,BTC,18-04-2020,SELL,6.644736975,0.3,2020-04-18T05:25:21.316Z
16164,6512bd,BTC,18-04-2020,BUY,9.550667348,0.06,2020-04-18T05:26:17.932Z
16166,c81e72,BTC,18-04-2020,BUY,1.560169045,0.3,2020-04-18T07:48:51.671Z
16167,8f14e4,BTC,18-04-2020,BUY,4.232101938,0.3,2020-04-18T08:06:55.455Z
16168,c51ce4,BTC,18-04-2020,BUY,3.335019303,0.3,2020-04-18T09:13:51.192Z
16169,aab323,BTC,18-04-2020,BUY,3.3419297,0.3,2020-04-18T10:05:36.922Z
16173,c51ce4,BTC,18-04-2020,BUY,1.708189387,0.3,2020-04-18T16:12:02.701Z
16174,c51ce4,BTC,18-04-2020,BUY,1.081330485,0.3,2020-04-18T17:55:07.133Z
16176,c9f0f8,BTC,18-04-2020,BUY,6.994647305,0.02,2020-04-18T20:40:18.419Z
16177,c51ce4,BTC,18-04-2020,SELL,8.296011986,0.3,2020-04-18T20:46:59.049Z
16181,c81e72,BTC,19-04-2020,BUY,6.732801464,0.3,2020-04-19T01:36:19.754Z
16182,d3d944,BTC,19-04-2020,BUY,6.979210199,0.09,2020-04-19T02:02:47.031Z
16183,eccbc8,BTC,19-04-2020,BUY,3.790356313,0.3,2020-04-19T02:28:58.042Z
16185,d3d944,BTC,19-04-2020,BUY,8.253758539,0.3,2020-04-19T03:23:19.125Z
16186,c4ca42,BTC,19-04-2020,BUY,0.743350823,0.05,2020-04-19T08:07:48.180Z
16187,167909,BTC,19-04-2020,BUY,4.958190926,0.3,2020-04-19T11:47:02.488Z
16188,167909,BTC,19-04-2020,BUY,2.224961151,0.3,2020-04-19T11:57:40.460Z
16189,d3d944,BTC,19-04-2020,BUY,7.818840834,0.3,2020-04-19T16:18:44.706Z
16191,c9f0f8,BTC,19-04-2020,BUY,5.244391696,0.18,2020-04-19T23:47:14.557Z
16192,c4ca42,BTC,20-04-2020,SELL,0.434898754,0.3,2020-04-20T01:01:23.704Z
16193,167909,BTC,20-04-2020,BUY,6.638183425,0.3,2020-04-20T02:52:07.299Z
16194,c9f0f8,BTC,20-04-2020,BUY,0.712997742,0.27,2020-04-20T03:51:35.628Z
16196,eccbc8,BTC,20-04-2020,SELL,4.656464239,0.3,2020-04-20T05:45:59.866Z
16198,c51ce4,BTC,20-04-2020,BUY,9.948330051,0.13,2020-04-20T06:48:43.064Z
16199,eccbc8,BTC,20-04-2020,BUY,0.509914649,0.3,2020-04-20T07:16:40.019Z
16200,e4da3b,BTC,20-04-2020,BUY,5.931507435,0.3,2020-04-20T07:18:53.091Z
16201,45c48c,BTC,20-04-2020,BUY,3.68203663,0.3,2020-04-20T17:43:13.248Z
16205,167909,BTC,21-04-2020,BUY,6.396686609,0.03,2020-04-21T01:58:06.120Z
16208,aab323,BTC,21-04-2020,BUY,4.327539002,0.3,2020-04-21T06:04:48.091Z
16209,c9f0f8,BTC,21-04-2020,BUY,4.541567598,0.3,2020-04-21T06:12:38.307Z
16210,167909,BTC,21-04-2020,BUY,0.493762336,0.3,2020-04-21T09:17:33.895Z
16213,c20ad4,BTC,21-04-2020,BUY,4.031225987,0.3,2020-04-21T12:09:03.563Z
16215,eccbc8,BTC,21-04-2020,BUY,1.274969592,0.19,2020-04-21T14:53:13.547Z
16217,e4da3b,BTC,21-04-2020,BUY,7.862374666,0.03,2020-04-21T18:56:22.382Z
16218,167909,BTC,21-04-2020,BUY,3.379566864,0.3,2020-04-21T21:15:27.910Z
16219,167909,BTC,22-04-2020,BUY,3.900121655,0.3,2020-04-22T01:53:14.773Z
16220,167909,BTC,22-04-2020,BUY,4.639725328,0.19,2020-04-22T01:57:07.225Z
16222,c4ca42,BTC,22-04-2020,SELL,9.773930878,0.14,2020-04-22T11:39:02.517Z
16224,6512bd,BTC,22-04-2020,BUY,2.814441741,0.01,2020-04-22T11:49:25.830Z
16225,c81e72,BTC,22-04-2020,SELL,1.587865605,0.27,2020-04-22T12:17:21.048Z
16226,c9f0f8,BTC,22-04-2020,BUY,0.824776127,0.11,2020-04-22T13:09:24.702Z
16227,6512bd,BTC,22-04-2020,BUY,1.800861068,0.3,2020-04-22T13:55:07.009Z
16228,aab323,BTC,22-04-2020,BUY,4.865512373,0.16,2020-04-22T14:06:46.236Z
16229,c20ad4,BTC,22-04-2020,BUY,6.831249193,0.3,2020-04-22T14:42:16.363Z
16230,c20ad4,BTC,22-04-2020,SELL,5.168155385,0.11,2020-04-22T16:18:30.810Z
16231,e4da3b,BTC,22-04-2020,BUY,1.734337595,0.3,2020-04-22T18:35:40.214Z
16232,c9f0f8,BTC,22-04-2020,BUY,5.884435252,0.3,2020-04-22T19:56:41.855Z
16235,c20ad4,BTC,23-04-2020,BUY,4.987225724,0.3,2020-04-23T02:14:21.981Z
16236,45c48c,BTC,23-04-2020,BUY,0.637403403,0.3,2020-04-23T12:14:07.849Z
16238,c9f0f8,BTC,23-04-2020,BUY,9.345233572,0.3,2020-04-23T15:42:58.750Z
16241,d3d944,BTC,23-04-2020,SELL,3.58457835,0.29,2020-04-23T19:38:06.870Z
16242,6512bd,BTC,23-04-2020,BUY,8.25661454,0.3,2020-04-23T22:16:57.700Z
16244,6512bd,BTC,24-04-2020,BUY,5.579801524,0.3,2020-04-24T01:04:44.478Z
16245,167909,BTC,24-04-2020,BUY,0.874224067,0.3,2020-04-24T03:01:27.646Z
16249,167909,BTC,24-04-2020,SELL,5.397055306,0.29,2020-04-24T05:51:18.159Z
16257,6512bd,BTC,24-04-2020,BUY,8.558101831,0.26,2020-04-24T22:41:39.313Z
16258,c20ad4,BTC,25-04-2020,BUY,8.056314997,0.3,2020-04-25T03:41:59.346Z
16259,e4da3b,BTC,25-04-2020,SELL,2.728252922,0.3,2020-04-25T07:08:28.420Z
16261,c9f0f8,BTC,25-04-2020,BUY,1.315691141,0.3,2020-04-25T07:46:20.003Z
16262,e4da3b,BTC,25-04-2020,BUY,7.374734978,0.3,2020-04-25T11:00:26.047Z
16263,167909,BTC,25-04-2020,BUY,5.737314688,0.21,2020-04-25T11:50:48.203Z
16265,aab323,BTC,25-04-2020,BUY,1.5414743,0.03,2020-04-25T17:42:30.770Z
16268,aab323,BTC,25-04-2020,BUY,0.487553274,0.0,2020-04-25T20:34:05.171Z
16269,45c48c,BTC,25-04-2020,BUY,5.204607482,0.3,2020-04-25T22:08:42.336Z
16270,c4ca42,BTC,26-04-2020,BUY,5.494081989,0.26,2020-04-26T01:19:44.624Z
16272,d3d944,BTC,26-04-2020,BUY,3.418675564,0.3,2020-04-26T09:05:48.071Z
16274,6512bd,BTC,26-04-2020,BUY,2.906187408,0.3,2020-04-26T11:58:47.095Z
16277,167909,BTC,26-04-2020,BUY,9.209800546,0.3,2020-04-26T18:15:21.365Z
16278,d3d944,BTC,26-04-2020,BUY,2.455933995,0.3,2020-04-26T20:20:16.749Z
16279,e4da3b,BTC,26-04-2020,BUY,3.616478846,0.3,2020-04-26T22:00:18.762Z
16282,a87ff6,BTC,27-04-2020,BUY,5.94474412,0.3,2020-04-27T00:17:00.786Z
16283,e4da3b,BTC,27-04-2020,BUY,9.577043715,0.04,2020-04-27T05:10:05.295Z
16284,a87ff6,BTC,27-04-2020,BUY,1.942029971,0.2,2020-04-27T07:14:43.366Z
16285,aab323,BTC,27-04-2020,BUY,7.608555624,0.02,2020-04-27T07:15:23.068Z
16286,c9f0f8,BTC,27-04-2020,BUY,7.021662804,0.3,2020-04-27T07:20:27.296Z
16287,6512bd,BTC,27-04-2020,BUY,4.684301022,0.3,2020-04-27T07:50:23.315Z
16288,c81e72,BTC,27-04-2020,SELL,3.617348708,0.3,2020-04-27T08:12:33.348Z
16289,d3d944,BTC,27-04-2020,BUY,1.46027837,0.3,2020-04-27T08:26:40.146Z
16291,6512bd,BTC,27-04-2020,BUY,2.795196771,0.3,2020-04-27T13:35:35.384Z
16293,c51ce4,BTC,27-04-2020,SELL,4.006715601,0.1,2020-04-27T15:20:24.360Z
16294,e4da3b,BTC,27-04-2020,BUY,3.005300245,0.3,2020-04-27T15:41:30.311Z
16300,c4ca42,BTC,28-04-2020,BUY,4.572287756,0.06,2020-04-28T00:07:46.644Z
16301,d3d944,BTC,28-04-2020,BUY,1.47234598,0.02,2020-04-28T00:38:56.560Z
16302,c20ad4,BTC,28-04-2020,BUY,9.587953331,0.11,2020-04-28T01:22:29.309Z
16307,6512bd,BTC,28-04-2020,SELL,6.249952206,0.3,2020-04-28T06:40:24.277Z
16310,e4da3b,BTC,28-04-2020,BUY,0.595891092,0.3,2020-04-28T12:19:32.588Z
16311,a87ff6,BTC,28-04-2020,BUY,2.284833836,0.3,2020-04-28T13:33:55.014Z
16312,c4ca42,BTC,28-04-2020,BUY,2.586778769,0.3,2020-04-28T14:01:43.901Z
16313,c81e72,BTC,28-04-2020,BUY,8.865715196,0.3,2020-04-28T14:31:34.747Z
16316,c9f0f8,BTC,28-04-2020,BUY,6.174221024,0.3,2020-04-28T17:47:40.021Z
16321,c20ad4,BTC,29-04-2020,SELL,8.231038154,0.3,2020-04-29T03:11:32.495Z
16322,d3d944,BTC,29-04-2020,BUY,6.616706774,0.1,2020-04-29T04:19:49.061Z
16324,c51ce4,BTC,29-04-2020,BUY,4.705337901,0.3,2020-04-29T06:20:01.638Z
16326,6512bd,BTC,29-04-2020,BUY,4.449042513,0.3,2020-04-29T11:57:32.760Z
16327,c81e72,BTC,29-04-2020,BUY,3.080461329,0.3,2020-04-29T13:39:59.455Z
16328,c4ca42,BTC,29-04-2020,SELL,1.023674398,0.3,2020-04-29T18:32:57.489Z
16330,d3d944,BTC,29-04-2020,BUY,9.592089082,0.25,2020-04-29T20:31:31.406Z
16331,a87ff6,BTC,29-04-2020,BUY,1.360833632,0.3,2020-04-29T21:25:17.834Z
16332,c20ad4,BTC,29-04-2020,SELL,8.227362972,0.3,2020-04-29T23:08:55.630Z
16333,45c48c,BTC,29-04-2020,BUY,4.094161705,0.3,2020-04-29T23:53:02.653Z
16334,167909,BTC,30-04-2020,BUY,6.468569412,0.3,2020-04-30T04:12:26.407Z
16335,c81e72,BTC,30-04-2020,SELL,6.173543948,0.3,2020-04-30T05:02:49.950Z
16336,c20ad4,BTC,30-04-2020,BUY,7.996420712,0.3,2020-04-30T05:43:21.429Z
16337,6512bd,BTC,30-04-2020,SELL,0.00237955,0.15,2020-04-30T07:47:30.072Z
16341,c9f0f8,BTC,30-04-2020,BUY,4.08446536,0.12,2020-04-30T15:17:21.577Z
16342,aab323,BTC,30-04-2020,BUY,9.69574377,0.3,2020-04-30T17:03:36.046Z
16343,c4ca42,BTC,30-04-2020,BUY,1.141824366,0.3,2020-04-30T17:45:32.734Z
16345,e4da3b,BTC,30-04-2020,BUY,4.122290468,0.3,2020-04-30T23:11:37.314Z
16349,6512bd,BTC,01-05-2020,BUY,2.982489681,0.3,2020-05-01T11:57:47.404Z
16350,6512bd,BTC,01-05-2020,BUY,7.890261754,0.3,2020-05-01T15:57:33.820Z
16354,c4ca42,BTC,01-05-2020,SELL,6.861209571,0.3,2020-05-01T20:42:20.698Z
16357,a87ff6,BTC,02-05-2020,SELL,8.466211741,0.3,2020-05-02T03:49:11.012Z
16358,a87ff6,BTC,02-05-2020,BUY,0.490685156,0.25,2020-05-02T03:57:54.610Z
16359,d3d944,BTC,02-05-2020,BUY,5.071661766,0.17,2020-05-02T04:55:14.525Z
16361,aab323,BTC,02-05-2020,SELL,3.065714229,0.07,2020-05-02T05:28:49.930Z
16362,c4ca42,BTC,02-05-2020,BUY,1.332481153,0.3,2020-05-02T10:47:00.196Z
16364,eccbc8,BTC,02-05-2020,BUY,9.884577181,0.3,2020-05-02T11:00:54.907Z
16365,a87ff6,BTC,02-05-2020,SELL,4.604826152,0.3,2020-05-02T12:36:06.358Z
16367,c51ce4,BTC,02-05-2020,SELL,7.438069033,0.3,2020-05-02T14:00:04.821Z
16368,c4ca42,BTC,02-05-2020,BUY,1.506946244,0.3,2020-05-02T16:13:01.023Z
16369,c20ad4,BTC,02-05-2020,SELL,7.099927475,0.15,2020-05-02T16:22:53.430Z
16371,6512bd,BTC,02-05-2020,BUY,8.415304484,0.11,2020-05-02T20:07:55.188Z
16372,c4ca42,BTC,02-05-2020,BUY,4.412146247,0.3,2020-05-02T21:48:45.500Z
16374,c81e72,BTC,02-05-2020,SELL,0.877923594,0.3,2020-05-02T22:44:16.747Z
16375,c51ce4,BTC,02-05-2020,BUY,3.244615466,0.3,2020-05-02T23:46:45.520Z
16376,aab323,BTC,03-05-2020,BUY,0.568908025,0.3,2020-05-03T06:45:30.209Z
16379,c9f0f8,BTC,03-05-2020,BUY,0.214086251,0.3,2020-05-03T10:20:52.430Z
16380,167909,BTC,03-05-2020,BUY,9.24266088,0.3,2020-05-03T10:55:40.108Z
16382,c51ce4,BTC,03-05-2020,SELL,5.254980261,0.27,2020-05-03T12:25:27.998Z
16386,eccbc8,BTC,04-05-2020,BUY,3.139895269,0.08,2020-05-04T01:34:37.507Z
16387,c20ad4,BTC,04-05-2020,BUY,9.301266337,0.3,2020-05-04T01:35:08.960Z
16389,c9f0f8,BTC,04-05-2020,SELL,0.955509649,0.3,2020-05-04T04:44:48.689Z
16390,6512bd,BTC,04-05-2020,BUY,0.44873328,0.25,2020-05-04T05:24:02.448Z
16393,c20ad4,BTC,04-05-2020,BUY,5.843055107,0.3,2020-05-04T08:28:18.657Z
16394,8f14e4,BTC,04-05-2020,BUY,9.441981573,0.04,2020-05-04T10:26:51.907Z
16395,c9f0f8,BTC,04-05-2020,BUY,8.654752156,0.3,2020-05-04T11:04:40.118Z
16396,45c48c,BTC,04-05-2020,BUY,0.727544067,0.3,2020-05-04T14:51:19.500Z
16397,c20ad4,BTC,04-05-2020,SELL,8.764392986,0.3,2020-05-04T15:15:47.512Z
16400,c4ca42,BTC,04-05-2020,SELL,5.032152971,0.3,2020-05-04T18:25:32.935Z
16402,c4ca42,BTC,05-05-2020,BUY,5.618947086,0.3,2020-05-05T05:13:15.935Z
16404,c20ad4,BTC,05-05-2020,BUY,3.229983137,0.27,2020-05-05T06:11:24.485Z
16405,8f14e4,BTC,05-05-2020,BUY,0.607231367,0.23,2020-05-05T10:41:46.866Z
16406,6512bd,BTC,05-05-2020,BUY,4.831663182,0.27,2020-05-05T13:16:41.155Z
16407,45c48c,BTC,05-05-2020,BUY,0.443062746,0.3,2020-05-05T15:02:27.523Z
16408,c81e72,BTC,05-05-2020,BUY,5.747342906,0.3,2020-05-05T16:04:49.534Z
16411,c4ca42,BTC,05-05-2020,BUY,3.688625289,0.3,2020-05-05T18:11:18.053Z
16412,c9f0f8,BTC,05-05-2020,BUY,9.61231937,0.3,2020-05-05T20:03:33.365Z
16414,6512bd,BTC,05-05-2020,BUY,2.588175441,0.3,2020-05-05T22:09:19.457Z
16416,d3d944,BTC,05-05-2020,SELL,3.370493753,0.3,2020-05-05T23:43:25.228Z
16419,c4ca42,BTC,06-05-2020,BUY,5.694499631,0.3,2020-05-06T03:51:56.731Z
16420,c81e72,BTC,06-05-2020,BUY,4.049334817,0.3,2020-05-06T07:02:02.951Z
16421,45c48c,BTC,06-05-2020,BUY,0.860106397,0.3,2020-05-06T08:12:55.431Z
16422,c81e72,BTC,06-05-2020,SELL,5.040303192,0.0,2020-05-06T10:18:25.522Z
16424,45c48c,BTC,06-05-2020,BUY,9.757663246,0.24,2020-05-06T15:32:14.902Z
16426,45c48c,BTC,06-05-2020,BUY,4.376452528,0.3,2020-05-06T15:57:34.919Z
16428,45c48c,BTC,06-05-2020,BUY,0.973568557,0.3,2020-05-06T16:54:24.322Z
16429,aab323,BTC,06-05-2020,SELL,2.857140196,0.3,2020-05-06T17:55:13.980Z
16430,c9f0f8,BTC,06-05-2020,BUY,7.022482183,0.3,2020-05-06T18:12:55.228Z
16431,e4da3b,BTC,06-05-2020,BUY,9.331600607,0.03,2020-05-06T20:58:41.230Z
16433,c51ce4,BTC,06-05-2020,BUY,3.900452603,0.04,2020-05-06T23:50:13.043Z
16434,e4da3b,BTC,07-05-2020,BUY,9.321472996,0.3,2020-05-07T00:22:46.916Z
16435,167909,BTC,07-05-2020,BUY,6.462020076,0.3,2020-05-07T02:56:27.308Z
16437,c20ad4,BTC,07-05-2020,BUY,9.26849071,0.14,2020-05-07T05:10:14.293Z
16438,aab323,BTC,07-05-2020,BUY,1.810316407,0.14,2020-05-07T05:19:36.134Z
16442,e4da3b,BTC,07-05-2020,BUY,8.802389626,0.3,2020-05-07T12:04:38.419Z
16444,d3d944,BTC,07-05-2020,BUY,6.973772178,0.3,2020-05-07T21:25:51.231Z
16445,c20ad4,BTC,07-05-2020,BUY,5.168971775,0.3,2020-05-07T23:28:01.108Z
16446,c51ce4,BTC,08-05-2020,BUY,4.183256553,0.3,2020-05-08T03:29:45.975Z
16451,a87ff6,BTC,08-05-2020,BUY,8.046183876,0.3,2020-05-08T09:50:31.441Z
16452,c20ad4,BTC,08-05-2020,SELL,4.700957036,0.07,2020-05-08T10:12:23.520Z
16454,c51ce4,BTC,08-05-2020,BUY,8.412603329,0.19,2020-05-08T11:57:51.415Z
16456,c9f0f8,BTC,08-05-2020,BUY,1.825615387,0.3,2020-05-08T12:39:32.208Z
16457,aab323,BTC,08-05-2020,BUY,4.710637206,0.17,2020-05-08T14:21:50.524Z
16459,d3d944,BTC,08-05-2020,BUY,1.745974921,0.3,2020-05-08T17:07:33.034Z
16462,aab323,BTC,09-05-2020,BUY,7.345157682,0.12,2020-05-09T04:51:54.620Z
16463,8f14e4,BTC,09-05-2020,BUY,1.481262901,0.3,2020-05-09T05:51:15.429Z
16465,c4ca42,BTC,09-05-2020,SELL,4.083113341,0.3,2020-05-09T08:28:20.071Z
16466,e4da3b,BTC,09-05-2020,BUY,1.148934539,0.3,2020-05-09T08:30:17.428Z
16467,167909,BTC,09-05-2020,BUY,5.583955337,0.25,2020-05-09T09:19:14.075Z
16468,c51ce4,BTC,09-05-2020,BUY,3.083954666,0.3,2020-05-09T09:52:19.719Z
16472,e4da3b,BTC,09-05-2020,BUY,1.697189861,0.3,2020-05-09T13:41:12.762Z
16474,c4ca42,BTC,09-05-2020,BUY,4.525799797,0.3,2020-05-09T15:01:15.051Z
16475,d3d944,BTC,09-05-2020,BUY,1.280755359,0.03,2020-05-09T16:18:35.001Z
16478,d3d944,BTC,09-05-2020,BUY,3.484858606,0.18,2020-05-09T23:11:30.534Z
16483,c4ca42,BTC,10-05-2020,SELL,1.142501134,0.3,2020-05-10T12:41:05.748Z
16484,8f14e4,BTC,10-05-2020,BUY,8.360600829,0.08,2020-05-10T13:46:38.709Z
16485,e4da3b,BTC,10-05-2020,BUY,1.83065883,0.27,2020-05-10T18:03:42.049Z
16486,c20ad4,BTC,10-05-2020,BUY,1.906612514,0.3,2020-05-10T18:27:18.982Z
16487,8f14e4,BTC,10-05-2020,BUY,7.255374896,0.14,2020-05-10T22:12:31.787Z
16489,c51ce4,BTC,11-05-2020,BUY,4.983686865,0.17,2020-05-11T00:56:32.422Z
16490,c20ad4,BTC,11-05-2020,BUY,0.180325249,0.3,2020-05-11T01:42:35.877Z
16491,d3d944,BTC,11-05-2020,BUY,2.813207843,0.3,2020-05-11T02:54:51.689Z
16492,c4ca42,BTC,11-05-2020,BUY,8.236859928,0.26,2020-05-11T05:57:14.151Z
16493,8f14e4,BTC,11-05-2020,BUY,8.699207913,0.3,2020-05-11T08:02:03.032Z
16494,d3d944,BTC,11-05-2020,BUY,5.668849453,0.07,2020-05-11T10:52:24.351Z
16496,eccbc8,BTC,11-05-2020,BUY,4.852202149,0.3,2020-05-11T12:41:44.194Z
16499,a87ff6,BTC,11-05-2020,SELL,3.127125853,0.3,2020-05-11T14:16:12.635Z
16500,167909,BTC,11-05-2020,BUY,5.003563475,0.3,2020-05-11T15:32:00.283Z
16501,aab323,BTC,11-05-2020,BUY,6.948580884,0.3,2020-05-11T16:06:35.584Z
16502,45c48c,BTC,11-05-2020,BUY,1.672691371,0.3,2020-05-11T16:17:14.196Z
16504,6512bd,BTC,11-05-2020,BUY,6.423829837,0.3,2020-05-11T19:07:58.551Z
16506,e4da3b,BTC,11-05-2020,BUY,2.558212594,0.24,2020-05-11T20:40:38.836Z
16510,c20ad4,BTC,12-05-2020,BUY,9.81408163,0.3,2020-05-12T01:30:25.904Z
16514,aab323,BTC,12-05-2020,BUY,4.840586412,0.2,2020-05-12T06:21:23.560Z
16516,a87ff6,BTC,12-05-2020,BUY,7.994470501,0.3,2020-05-12T07:47:52.380Z
16517,aab323,BTC,12-05-2020,SELL,2.788519906,0.3,2020-05-12T07:48:33.829Z
16518,e4da3b,BTC,12-05-2020,BUY,7.396251622,0.3,2020-05-12T10:40:15.236Z
16520,167909,BTC,12-05-2020,BUY,0.955215728,0.3,2020-05-12T14:01:32.996Z
16521,c9f0f8,BTC,12-05-2020,SELL,7.819181044,0.3,2020-05-12T14:14:47.262Z
16522,c9f0f8,BTC,12-05-2020,SELL,8.160493214,0.3,2020-05-12T16:43:49.186Z
16523,167909,BTC,12-05-2020,BUY,8.847313696,0.05,2020-05-12T16:47:34.753Z
16524,a87ff6,BTC,12-05-2020,SELL,1.736295788,0.3,2020-05-12T18:37:56.228Z
16526,45c48c,BTC,12-05-2020,BUY,1.532208999,0.08,2020-05-12T20:00:53.933Z
16527,167909,BTC,13-05-2020,SELL,0.729255151,0.12,2020-05-13T03:17:02.642Z
16529,d3d944,BTC,13-05-2020,BUY,7.951772125,0.18,2020-05-13T04:40:36.717Z
16530,c9f0f8,BTC,13-05-2020,BUY,6.399564201,0.06,2020-05-13T06:17:51.891Z
16533,e4da3b,BTC,13-05-2020,BUY,1.229015961,0.3,2020-05-13T11:31:49.735Z
16538,d3d944,BTC,13-05-2020,BUY,1.407508255,0.3,2020-05-13T19:36:21.047Z
16541,a87ff6,BTC,14-05-2020,BUY,9.926654581,0.3,2020-05-14T02:27:43.493Z
16542,c20ad4,BTC,14-05-2020,BUY,4.811703409,0.3,2020-05-14T02:29:21.602Z
16545,c4ca42,BTC,14-05-2020,BUY,9.585878844,0.3,2020-05-14T08:12:53.016Z
16547,eccbc8,BTC,14-05-2020,BUY,1.450499654,0.3,2020-05-14T08:29:37.561Z
16548,e4da3b,BTC,14-05-2020,BUY,4.015441091,0.3,2020-05-14T14:47:01.774Z
16550,c4ca42,BTC,14-05-2020,SELL,2.493737662,0.04,2020-05-14T17:31:08.228Z
16552,6512bd,BTC,14-05-2020,BUY,9.053292949,0.07,2020-05-14T19:29:14.283Z
16554,eccbc8,BTC,14-05-2020,BUY,0.414006367,0.07,2020-05-14T23:15:55.843Z
16556,6512bd,BTC,15-05-2020,BUY,2.352649364,0.3,2020-05-15T00:48:40.179Z
16557,eccbc8,BTC,15-05-2020,BUY,6.045896224,0.3,2020-05-15T01:58:31.832Z
16558,45c48c,BTC,15-05-2020,BUY,0.493350312,0.3,2020-05-15T02:34:22.092Z
16564,a87ff6,BTC,15-05-2020,BUY,7.38809902,0.3,2020-05-15T15:43:13.659Z
16565,45c48c,BTC,15-05-2020,BUY,7.470036791,0.3,2020-05-15T16:23:37.739Z
16566,45c48c,BTC,15-05-2020,BUY,5.098857014,0.3,2020-05-15T20:53:01.205Z
16567,167909,BTC,16-05-2020,BUY,5.184881662,0.1,2020-05-16T00:26:03.006Z
16569,aab323,BTC,16-05-2020,BUY,7.531001107,0.06,2020-05-16T11:28:02.621Z
16570,d3d944,BTC,16-05-2020,BUY,4.350772299,0.3,2020-05-16T17:25:22.194Z
16572,c9f0f8,BTC,16-05-2020,BUY,6.940372554,0.23,2020-05-16T21:18:18.923Z
16573,167909,BTC,16-05-2020,BUY,8.947732261,0.18,2020-05-16T23:54:36.125Z
16575,c4ca42,BTC,17-05-2020,BUY,6.776017074,0.3,2020-05-17T01:46:16.760Z
16576,167909,BTC,17-05-2020,BUY,2.052441727,0.3,2020-05-17T01:59:27.687Z
16577,45c48c,BTC,17-05-2020,BUY,1.460373356,0.3,2020-05-17T02:43:49.047Z
16579,a87ff6,BTC,17-05-2020,BUY,6.996106139,0.3,2020-05-17T05:42:57.853Z
16582,167909,BTC,17-05-2020,BUY,6.371736138,0.3,2020-05-17T12:39:42.481Z
16583,c20ad4,BTC,17-05-2020,BUY,5.733088035,0.3,2020-05-17T15:53:45.109Z
16584,167909,BTC,17-05-2020,BUY,8.291381542,0.28,2020-05-17T21:10:14.806Z
16586,c51ce4,BTC,17-05-2020,BUY,6.214633316,0.07,2020-05-17T21:51:06.490Z
16588,45c48c,BTC,18-05-2020,BUY,6.613019841,0.3,2020-05-18T01:25:59.050Z
16589,c4ca42,BTC,18-05-2020,SELL,7.762464383,0.3,2020-05-18T04:18:31.570Z
16590,c51ce4,BTC,18-05-2020,BUY,0.785714255,0.3,2020-05-18T04:33:36.022Z
16593,6512bd,BTC,18-05-2020,BUY,6.50672347,0.3,2020-05-18T05:20:44.800Z
